,id,timestamp,from_loc,to_loc,request_type
265,r_loc_7_loc_14_green1667868430.0235,2022-11-07 16:47:10.023500,loc_7,loc_14,green
266,r_loc_13_loc_19_comfort1667868431.0235,2022-11-07 16:47:11.023500,loc_13,loc_19,comfort
267,r_loc_11_loc_12_xl1667868432.0235,2022-11-07 16:47:12.023500,loc_11,loc_12,xl
268,r_loc_3_loc_16_x1667868433.0235,2022-11-07 16:47:13.023500,loc_3,loc_16,x
269,r_loc_10_loc_6_comfort1667868434.0235,2022-11-07 16:47:14.023500,loc_10,loc_6,comfort
270,r_loc_14_loc_8_comfort1667868435.0235,2022-11-07 16:47:15.023500,loc_14,loc_8,comfort
271,r_loc_10_loc_12_comfort1667868436.0235,2022-11-07 16:47:16.023500,loc_10,loc_12,comfort
272,r_loc_6_loc_2_x1667868437.0235,2022-11-07 16:47:17.023500,loc_6,loc_2,x
273,r_loc_13_loc_1_xl1667868438.0235,2022-11-07 16:47:18.023500,loc_13,loc_1,xl
274,r_loc_19_loc_14_x1667868439.0235,2022-11-07 16:47:19.023500,loc_19,loc_14,x
275,r_loc_15_loc_0_green1667868440.0235,2022-11-07 16:47:20.023500,loc_15,loc_0,green
276,r_loc_15_loc_7_comfort1667868441.0235,2022-11-07 16:47:21.023500,loc_15,loc_7,comfort
277,r_loc_13_loc_3_x1667868442.0235,2022-11-07 16:47:22.023500,loc_13,loc_3,x
278,r_loc_18_loc_12_x1667868443.0235,2022-11-07 16:47:23.023500,loc_18,loc_12,x
279,r_loc_18_loc_6_xl1667868444.0235,2022-11-07 16:47:24.023500,loc_18,loc_6,xl
280,r_loc_10_loc_5_green1667868445.0235,2022-11-07 16:47:25.023500,loc_10,loc_5,green
281,r_loc_16_loc_5_green1667868446.0235,2022-11-07 16:47:26.023500,loc_16,loc_5,green
282,r_loc_16_loc_19_xl1667868447.0235,2022-11-07 16:47:27.023500,loc_16,loc_19,xl
283,r_loc_13_loc_0_x1667868448.0235,2022-11-07 16:47:28.023500,loc_13,loc_0,x
284,r_loc_1_loc_15_green1667868449.0235,2022-11-07 16:47:29.023500,loc_1,loc_15,green
285,r_loc_7_loc_4_green1667868450.0235,2022-11-07 16:47:30.023500,loc_7,loc_4,green
286,r_loc_11_loc_6_comfort1667868451.0235,2022-11-07 16:47:31.023500,loc_11,loc_6,comfort
287,r_loc_18_loc_9_x1667868452.0235,2022-11-07 16:47:32.023500,loc_18,loc_9,x
288,r_loc_6_loc_8_xl1667868453.0235,2022-11-07 16:47:33.023500,loc_6,loc_8,xl
289,r_loc_9_loc_16_comfort1667868454.0235,2022-11-07 16:47:34.023500,loc_9,loc_16,comfort
290,r_loc_1_loc_8_xl1667868455.0235,2022-11-07 16:47:35.023500,loc_1,loc_8,xl
291,r_loc_7_loc_1_comfort1667868456.0235,2022-11-07 16:47:36.023500,loc_7,loc_1,comfort
292,r_loc_12_loc_13_green1667868457.0235,2022-11-07 16:47:37.023500,loc_12,loc_13,green
293,r_loc_10_loc_4_comfort1667868458.0235,2022-11-07 16:47:38.023500,loc_10,loc_4,comfort
294,r_loc_8_loc_12_x1667868459.0235,2022-11-07 16:47:39.023500,loc_8,loc_12,x
295,r_loc_2_loc_7_green1667868460.0235,2022-11-07 16:47:40.023500,loc_2,loc_7,green
296,r_loc_2_loc_4_green1667868461.024518,2022-11-07 16:47:41.024518,loc_2,loc_4,green
297,r_loc_0_loc_13_green1667868462.024518,2022-11-07 16:47:42.024518,loc_0,loc_13,green
298,r_loc_9_loc_1_xl1667868463.024518,2022-11-07 16:47:43.024518,loc_9,loc_1,xl
299,r_loc_4_loc_17_comfort1667868464.024518,2022-11-07 16:47:44.024518,loc_4,loc_17,comfort
300,r_loc_9_loc_6_x1667868465.024518,2022-11-07 16:47:45.024518,loc_9,loc_6,x
301,r_loc_18_loc_7_x1667868466.024518,2022-11-07 16:47:46.024518,loc_18,loc_7,x
302,r_loc_19_loc_1_x1667868467.024518,2022-11-07 16:47:47.024518,loc_19,loc_1,x
303,r_loc_17_loc_18_x1667868468.024518,2022-11-07 16:47:48.024518,loc_17,loc_18,x
304,r_loc_1_loc_14_xl1667868469.024518,2022-11-07 16:47:49.024518,loc_1,loc_14,xl
305,r_loc_4_loc_9_x1667868470.024518,2022-11-07 16:47:50.024518,loc_4,loc_9,x
306,r_loc_5_loc_3_comfort1667868471.024518,2022-11-07 16:47:51.024518,loc_5,loc_3,comfort
307,r_loc_6_loc_9_comfort1667868472.024518,2022-11-07 16:47:52.024518,loc_6,loc_9,comfort
308,r_loc_18_loc_7_x1667868473.024518,2022-11-07 16:47:53.024518,loc_18,loc_7,x
309,r_loc_16_loc_12_x1667868474.024518,2022-11-07 16:47:54.024518,loc_16,loc_12,x
310,r_loc_9_loc_18_xl1667868475.024518,2022-11-07 16:47:55.024518,loc_9,loc_18,xl
311,r_loc_7_loc_19_comfort1667868476.024518,2022-11-07 16:47:56.024518,loc_7,loc_19,comfort
312,r_loc_4_loc_19_green1667868477.024518,2022-11-07 16:47:57.024518,loc_4,loc_19,green
313,r_loc_18_loc_11_green1667868478.024518,2022-11-07 16:47:58.024518,loc_18,loc_11,green
314,r_loc_13_loc_0_comfort1667868479.024518,2022-11-07 16:47:59.024518,loc_13,loc_0,comfort
315,r_loc_10_loc_14_x1667868480.024518,2022-11-07 16:48:00.024518,loc_10,loc_14,x
316,r_loc_9_loc_6_x1667868481.024518,2022-11-07 16:48:01.024518,loc_9,loc_6,x
317,r_loc_2_loc_9_comfort1667868482.024518,2022-11-07 16:48:02.024518,loc_2,loc_9,comfort
318,r_loc_8_loc_5_green1667868483.024518,2022-11-07 16:48:03.024518,loc_8,loc_5,green
319,r_loc_5_loc_5_comfort1667868484.024518,2022-11-07 16:48:04.024518,loc_5,loc_5,comfort
320,r_loc_15_loc_10_x1667868485.024518,2022-11-07 16:48:05.024518,loc_15,loc_10,x
321,r_loc_12_loc_3_x1667868486.024518,2022-11-07 16:48:06.024518,loc_12,loc_3,x
322,r_loc_17_loc_2_green1667868487.024518,2022-11-07 16:48:07.024518,loc_17,loc_2,green
323,r_loc_6_loc_13_comfort1667868488.024518,2022-11-07 16:48:08.024518,loc_6,loc_13,comfort
324,r_loc_14_loc_4_comfort1667868489.024518,2022-11-07 16:48:09.024518,loc_14,loc_4,comfort
325,r_loc_12_loc_11_x1667868490.024518,2022-11-07 16:48:10.024518,loc_12,loc_11,x
326,r_loc_15_loc_19_xl1667868491.024518,2022-11-07 16:48:11.024518,loc_15,loc_19,xl
327,r_loc_2_loc_18_x1667868492.024518,2022-11-07 16:48:12.024518,loc_2,loc_18,x
328,r_loc_8_loc_10_green1667868493.024518,2022-11-07 16:48:13.024518,loc_8,loc_10,green
329,r_loc_0_loc_19_x1667868494.024518,2022-11-07 16:48:14.024518,loc_0,loc_19,x
330,r_loc_6_loc_12_green1667868495.024518,2022-11-07 16:48:15.024518,loc_6,loc_12,green
331,r_loc_12_loc_16_xl1667868496.024518,2022-11-07 16:48:16.024518,loc_12,loc_16,xl
332,r_loc_5_loc_9_x1667868497.024518,2022-11-07 16:48:17.024518,loc_5,loc_9,x
333,r_loc_14_loc_19_comfort1667868498.024518,2022-11-07 16:48:18.024518,loc_14,loc_19,comfort
334,r_loc_12_loc_10_comfort1667868499.024518,2022-11-07 16:48:19.024518,loc_12,loc_10,comfort
335,r_loc_13_loc_15_x1667868500.024518,2022-11-07 16:48:20.024518,loc_13,loc_15,x
336,r_loc_2_loc_2_comfort1667868501.024518,2022-11-07 16:48:21.024518,loc_2,loc_2,comfort
337,r_loc_5_loc_12_comfort1667868502.024518,2022-11-07 16:48:22.024518,loc_5,loc_12,comfort
338,r_loc_2_loc_9_x1667868503.024518,2022-11-07 16:48:23.024518,loc_2,loc_9,x
339,r_loc_7_loc_7_x1667868504.024518,2022-11-07 16:48:24.024518,loc_7,loc_7,x
340,r_loc_9_loc_6_xl1667868505.024518,2022-11-07 16:48:25.024518,loc_9,loc_6,xl
341,r_loc_4_loc_13_xl1667868506.024518,2022-11-07 16:48:26.024518,loc_4,loc_13,xl
342,r_loc_19_loc_4_x1667868507.024518,2022-11-07 16:48:27.024518,loc_19,loc_4,x
343,r_loc_16_loc_2_x1667868508.024518,2022-11-07 16:48:28.024518,loc_16,loc_2,x
344,r_loc_5_loc_15_xl1667868509.024518,2022-11-07 16:48:29.024518,loc_5,loc_15,xl
345,r_loc_4_loc_18_x1667868510.024518,2022-11-07 16:48:30.024518,loc_4,loc_18,x
346,r_loc_11_loc_3_xl1667868511.024518,2022-11-07 16:48:31.024518,loc_11,loc_3,xl
347,r_loc_19_loc_15_comfort1667868512.024518,2022-11-07 16:48:32.024518,loc_19,loc_15,comfort
348,r_loc_15_loc_2_comfort1667868513.024518,2022-11-07 16:48:33.024518,loc_15,loc_2,comfort
349,r_loc_12_loc_11_xl1667868514.024518,2022-11-07 16:48:34.024518,loc_12,loc_11,xl
350,r_loc_16_loc_14_comfort1667868515.024518,2022-11-07 16:48:35.024518,loc_16,loc_14,comfort
351,r_loc_7_loc_5_xl1667868516.024518,2022-11-07 16:48:36.024518,loc_7,loc_5,xl
352,r_loc_14_loc_12_green1667868517.024518,2022-11-07 16:48:37.024518,loc_14,loc_12,green
353,r_loc_3_loc_12_xl1667868518.024518,2022-11-07 16:48:38.024518,loc_3,loc_12,xl
354,r_loc_11_loc_8_green1667868519.024518,2022-11-07 16:48:39.024518,loc_11,loc_8,green
355,r_loc_18_loc_1_comfort1667868520.024518,2022-11-07 16:48:40.024518,loc_18,loc_1,comfort
356,r_loc_11_loc_6_comfort1667868521.024518,2022-11-07 16:48:41.024518,loc_11,loc_6,comfort
357,r_loc_17_loc_19_green1667868522.024518,2022-11-07 16:48:42.024518,loc_17,loc_19,green
358,r_loc_11_loc_2_green1667868523.024518,2022-11-07 16:48:43.024518,loc_11,loc_2,green
359,r_loc_6_loc_17_x1667868524.024518,2022-11-07 16:48:44.024518,loc_6,loc_17,x
360,r_loc_9_loc_5_xl1667868525.024518,2022-11-07 16:48:45.024518,loc_9,loc_5,xl
361,r_loc_8_loc_14_xl1667868526.024518,2022-11-07 16:48:46.024518,loc_8,loc_14,xl
362,r_loc_4_loc_1_x1667868527.024518,2022-11-07 16:48:47.024518,loc_4,loc_1,x
363,r_loc_13_loc_6_green1667868528.024518,2022-11-07 16:48:48.024518,loc_13,loc_6,green
364,r_loc_14_loc_17_xl1667868529.024518,2022-11-07 16:48:49.024518,loc_14,loc_17,xl
365,r_loc_12_loc_0_xl1667868530.024518,2022-11-07 16:48:50.024518,loc_12,loc_0,xl
366,r_loc_17_loc_12_green1667868531.024518,2022-11-07 16:48:51.024518,loc_17,loc_12,green
367,r_loc_7_loc_6_comfort1667868532.024518,2022-11-07 16:48:52.024518,loc_7,loc_6,comfort
368,r_loc_2_loc_8_x1667868533.024518,2022-11-07 16:48:53.024518,loc_2,loc_8,x
369,r_loc_1_loc_10_comfort1667868534.024518,2022-11-07 16:48:54.024518,loc_1,loc_10,comfort
370,r_loc_15_loc_10_comfort1667868535.024518,2022-11-07 16:48:55.024518,loc_15,loc_10,comfort
371,r_loc_16_loc_11_comfort1667868536.024518,2022-11-07 16:48:56.024518,loc_16,loc_11,comfort
372,r_loc_6_loc_8_xl1667868537.024518,2022-11-07 16:48:57.024518,loc_6,loc_8,xl
373,r_loc_10_loc_4_x1667868538.024518,2022-11-07 16:48:58.024518,loc_10,loc_4,x
374,r_loc_16_loc_18_x1667868539.024518,2022-11-07 16:48:59.024518,loc_16,loc_18,x
375,r_loc_8_loc_19_xl1667868540.024518,2022-11-07 16:49:00.024518,loc_8,loc_19,xl
376,r_loc_5_loc_9_xl1667868541.024518,2022-11-07 16:49:01.024518,loc_5,loc_9,xl
377,r_loc_3_loc_14_xl1667868542.024518,2022-11-07 16:49:02.024518,loc_3,loc_14,xl
378,r_loc_8_loc_9_xl1667868543.024518,2022-11-07 16:49:03.024518,loc_8,loc_9,xl
379,r_loc_13_loc_2_xl1667868544.024518,2022-11-07 16:49:04.024518,loc_13,loc_2,xl
380,r_loc_1_loc_14_x1667868545.024518,2022-11-07 16:49:05.024518,loc_1,loc_14,x
381,r_loc_4_loc_17_x1667868546.024518,2022-11-07 16:49:06.024518,loc_4,loc_17,x
382,r_loc_0_loc_10_xl1667868547.024518,2022-11-07 16:49:07.024518,loc_0,loc_10,xl
383,r_loc_3_loc_13_xl1667868548.024518,2022-11-07 16:49:08.024518,loc_3,loc_13,xl
384,r_loc_11_loc_1_xl1667868549.024518,2022-11-07 16:49:09.024518,loc_11,loc_1,xl
385,r_loc_0_loc_2_xl1667868550.024518,2022-11-07 16:49:10.024518,loc_0,loc_2,xl
386,r_loc_2_loc_11_green1667868551.024518,2022-11-07 16:49:11.024518,loc_2,loc_11,green
387,r_loc_0_loc_16_x1667868552.024518,2022-11-07 16:49:12.024518,loc_0,loc_16,x
388,r_loc_4_loc_10_x1667868553.024518,2022-11-07 16:49:13.024518,loc_4,loc_10,x
389,r_loc_7_loc_1_xl1667868554.024518,2022-11-07 16:49:14.024518,loc_7,loc_1,xl
390,r_loc_17_loc_7_comfort1667868555.024518,2022-11-07 16:49:15.024518,loc_17,loc_7,comfort
391,r_loc_17_loc_3_green1667868556.024518,2022-11-07 16:49:16.024518,loc_17,loc_3,green
392,r_loc_18_loc_6_x1667868557.024518,2022-11-07 16:49:17.024518,loc_18,loc_6,x
393,r_loc_7_loc_13_x1667868558.024518,2022-11-07 16:49:18.024518,loc_7,loc_13,x
394,r_loc_0_loc_5_x1667868559.024518,2022-11-07 16:49:19.024518,loc_0,loc_5,x
395,r_loc_4_loc_5_x1667868560.024518,2022-11-07 16:49:20.024518,loc_4,loc_5,x
396,r_loc_14_loc_12_comfort1667868561.024518,2022-11-07 16:49:21.024518,loc_14,loc_12,comfort
397,r_loc_3_loc_5_x1667868562.024518,2022-11-07 16:49:22.024518,loc_3,loc_5,x
398,r_loc_5_loc_5_green1667868563.024518,2022-11-07 16:49:23.024518,loc_5,loc_5,green
399,r_loc_13_loc_11_x1667868564.024518,2022-11-07 16:49:24.024518,loc_13,loc_11,x
400,r_loc_8_loc_6_green1667868565.024518,2022-11-07 16:49:25.024518,loc_8,loc_6,green
401,r_loc_14_loc_18_comfort1667868566.024518,2022-11-07 16:49:26.024518,loc_14,loc_18,comfort
402,r_loc_0_loc_8_comfort1667868567.024518,2022-11-07 16:49:27.024518,loc_0,loc_8,comfort
403,r_loc_2_loc_5_x1667868568.024518,2022-11-07 16:49:28.024518,loc_2,loc_5,x
404,r_loc_5_loc_10_xl1667868569.024518,2022-11-07 16:49:29.024518,loc_5,loc_10,xl
405,r_loc_7_loc_6_green1667868570.024518,2022-11-07 16:49:30.024518,loc_7,loc_6,green
406,r_loc_8_loc_3_xl1667868571.024518,2022-11-07 16:49:31.024518,loc_8,loc_3,xl
407,r_loc_6_loc_17_comfort1667868572.024518,2022-11-07 16:49:32.024518,loc_6,loc_17,comfort
408,r_loc_18_loc_18_comfort1667868573.024518,2022-11-07 16:49:33.024518,loc_18,loc_18,comfort
409,r_loc_13_loc_1_x1667868574.024518,2022-11-07 16:49:34.024518,loc_13,loc_1,x
410,r_loc_18_loc_17_x1667868575.024518,2022-11-07 16:49:35.024518,loc_18,loc_17,x
411,r_loc_10_loc_15_green1667868576.024518,2022-11-07 16:49:36.024518,loc_10,loc_15,green
412,r_loc_7_loc_19_comfort1667868577.024518,2022-11-07 16:49:37.024518,loc_7,loc_19,comfort
413,r_loc_3_loc_0_xl1667868578.024518,2022-11-07 16:49:38.024518,loc_3,loc_0,xl
414,r_loc_13_loc_0_x1667868579.024518,2022-11-07 16:49:39.024518,loc_13,loc_0,x
415,r_loc_18_loc_1_green1667868580.024518,2022-11-07 16:49:40.024518,loc_18,loc_1,green
416,r_loc_15_loc_9_x1667868581.024518,2022-11-07 16:49:41.024518,loc_15,loc_9,x
417,r_loc_1_loc_1_xl1667868582.024518,2022-11-07 16:49:42.024518,loc_1,loc_1,xl
418,r_loc_9_loc_17_comfort1667868583.024518,2022-11-07 16:49:43.024518,loc_9,loc_17,comfort
419,r_loc_3_loc_8_x1667868584.024518,2022-11-07 16:49:44.024518,loc_3,loc_8,x
420,r_loc_8_loc_14_x1667868585.024518,2022-11-07 16:49:45.024518,loc_8,loc_14,x
421,r_loc_19_loc_5_green1667868586.024518,2022-11-07 16:49:46.024518,loc_19,loc_5,green
422,r_loc_17_loc_10_green1667868587.024518,2022-11-07 16:49:47.024518,loc_17,loc_10,green
423,r_loc_14_loc_14_x1667868588.024518,2022-11-07 16:49:48.024518,loc_14,loc_14,x
424,r_loc_0_loc_9_green1667868589.024518,2022-11-07 16:49:49.024518,loc_0,loc_9,green
425,r_loc_7_loc_0_x1667868590.024518,2022-11-07 16:49:50.024518,loc_7,loc_0,x
426,r_loc_3_loc_4_x1667868591.024518,2022-11-07 16:49:51.024518,loc_3,loc_4,x
427,r_loc_0_loc_11_comfort1667868592.024518,2022-11-07 16:49:52.024518,loc_0,loc_11,comfort
428,r_loc_15_loc_12_xl1667868593.024518,2022-11-07 16:49:53.024518,loc_15,loc_12,xl
429,r_loc_16_loc_16_xl1667868594.024518,2022-11-07 16:49:54.024518,loc_16,loc_16,xl
430,r_loc_19_loc_7_comfort1667868595.024518,2022-11-07 16:49:55.024518,loc_19,loc_7,comfort
431,r_loc_18_loc_10_green1667868596.024518,2022-11-07 16:49:56.024518,loc_18,loc_10,green
432,r_loc_16_loc_8_x1667868597.024518,2022-11-07 16:49:57.024518,loc_16,loc_8,x
433,r_loc_0_loc_8_x1667868598.024518,2022-11-07 16:49:58.024518,loc_0,loc_8,x
434,r_loc_14_loc_19_green1667868599.024518,2022-11-07 16:49:59.024518,loc_14,loc_19,green
435,r_loc_0_loc_13_xl1667868600.024518,2022-11-07 16:50:00.024518,loc_0,loc_13,xl
436,r_loc_11_loc_10_green1667868601.024518,2022-11-07 16:50:01.024518,loc_11,loc_10,green
437,r_loc_9_loc_16_xl1667868602.024518,2022-11-07 16:50:02.024518,loc_9,loc_16,xl
438,r_loc_10_loc_4_green1667868603.024518,2022-11-07 16:50:03.024518,loc_10,loc_4,green
439,r_loc_16_loc_19_green1667868604.024518,2022-11-07 16:50:04.024518,loc_16,loc_19,green
440,r_loc_7_loc_17_x1667868605.024518,2022-11-07 16:50:05.024518,loc_7,loc_17,x
441,r_loc_0_loc_5_xl1667868606.024518,2022-11-07 16:50:06.024518,loc_0,loc_5,xl
442,r_loc_14_loc_5_x1667868607.024518,2022-11-07 16:50:07.024518,loc_14,loc_5,x
443,r_loc_0_loc_9_comfort1667868608.024518,2022-11-07 16:50:08.024518,loc_0,loc_9,comfort
444,r_loc_5_loc_6_xl1667868609.024518,2022-11-07 16:50:09.024518,loc_5,loc_6,xl
445,r_loc_18_loc_14_comfort1667868610.024518,2022-11-07 16:50:10.024518,loc_18,loc_14,comfort
446,r_loc_8_loc_13_xl1667868611.024518,2022-11-07 16:50:11.024518,loc_8,loc_13,xl
447,r_loc_9_loc_1_comfort1667868612.024518,2022-11-07 16:50:12.024518,loc_9,loc_1,comfort
448,r_loc_9_loc_10_comfort1667868613.024518,2022-11-07 16:50:13.024518,loc_9,loc_10,comfort
449,r_loc_13_loc_19_green1667868614.024518,2022-11-07 16:50:14.024518,loc_13,loc_19,green
450,r_loc_6_loc_3_comfort1667868615.024518,2022-11-07 16:50:15.024518,loc_6,loc_3,comfort
451,r_loc_9_loc_14_comfort1667868616.024518,2022-11-07 16:50:16.024518,loc_9,loc_14,comfort
452,r_loc_7_loc_16_green1667868617.024518,2022-11-07 16:50:17.024518,loc_7,loc_16,green
453,r_loc_2_loc_0_green1667868618.024518,2022-11-07 16:50:18.024518,loc_2,loc_0,green
454,r_loc_0_loc_16_x1667868619.024518,2022-11-07 16:50:19.024518,loc_0,loc_16,x
455,r_loc_15_loc_5_x1667868620.024518,2022-11-07 16:50:20.024518,loc_15,loc_5,x
456,r_loc_1_loc_6_xl1667868621.024518,2022-11-07 16:50:21.024518,loc_1,loc_6,xl
457,r_loc_1_loc_0_comfort1667868622.024518,2022-11-07 16:50:22.024518,loc_1,loc_0,comfort
458,r_loc_19_loc_7_green1667868623.024518,2022-11-07 16:50:23.024518,loc_19,loc_7,green
459,r_loc_3_loc_18_green1667868624.024518,2022-11-07 16:50:24.024518,loc_3,loc_18,green
460,r_loc_7_loc_1_comfort1667868625.024518,2022-11-07 16:50:25.024518,loc_7,loc_1,comfort
461,r_loc_12_loc_5_xl1667868626.024518,2022-11-07 16:50:26.024518,loc_12,loc_5,xl
462,r_loc_4_loc_19_x1667868627.024518,2022-11-07 16:50:27.024518,loc_4,loc_19,x
463,r_loc_7_loc_19_green1667868628.024518,2022-11-07 16:50:28.024518,loc_7,loc_19,green
464,r_loc_12_loc_12_x1667868629.024518,2022-11-07 16:50:29.024518,loc_12,loc_12,x
465,r_loc_7_loc_2_xl1667868630.024518,2022-11-07 16:50:30.024518,loc_7,loc_2,xl
466,r_loc_19_loc_8_green1667868631.024518,2022-11-07 16:50:31.024518,loc_19,loc_8,green
467,r_loc_17_loc_1_comfort1667868632.024518,2022-11-07 16:50:32.024518,loc_17,loc_1,comfort
468,r_loc_15_loc_13_comfort1667868633.024518,2022-11-07 16:50:33.024518,loc_15,loc_13,comfort
469,r_loc_6_loc_7_comfort1667868634.024518,2022-11-07 16:50:34.024518,loc_6,loc_7,comfort
470,r_loc_6_loc_2_green1667868635.024518,2022-11-07 16:50:35.024518,loc_6,loc_2,green
471,r_loc_18_loc_8_green1667868636.024518,2022-11-07 16:50:36.024518,loc_18,loc_8,green
472,r_loc_16_loc_19_green1667868637.024518,2022-11-07 16:50:37.024518,loc_16,loc_19,green
473,r_loc_12_loc_1_green1667868638.024518,2022-11-07 16:50:38.024518,loc_12,loc_1,green
474,r_loc_18_loc_13_xl1667868639.024518,2022-11-07 16:50:39.024518,loc_18,loc_13,xl
475,r_loc_19_loc_14_comfort1667868640.024518,2022-11-07 16:50:40.024518,loc_19,loc_14,comfort
476,r_loc_18_loc_16_comfort1667868641.024518,2022-11-07 16:50:41.024518,loc_18,loc_16,comfort
477,r_loc_4_loc_17_xl1667868642.024518,2022-11-07 16:50:42.024518,loc_4,loc_17,xl
478,r_loc_15_loc_9_green1667868643.024518,2022-11-07 16:50:43.024518,loc_15,loc_9,green
479,r_loc_18_loc_0_comfort1667868644.024518,2022-11-07 16:50:44.024518,loc_18,loc_0,comfort
480,r_loc_14_loc_3_comfort1667868645.024518,2022-11-07 16:50:45.024518,loc_14,loc_3,comfort
481,r_loc_12_loc_16_xl1667868646.024518,2022-11-07 16:50:46.024518,loc_12,loc_16,xl
482,r_loc_8_loc_2_comfort1667868647.024518,2022-11-07 16:50:47.024518,loc_8,loc_2,comfort
483,r_loc_5_loc_7_green1667868648.024518,2022-11-07 16:50:48.024518,loc_5,loc_7,green
484,r_loc_1_loc_7_xl1667868649.024518,2022-11-07 16:50:49.024518,loc_1,loc_7,xl
485,r_loc_3_loc_14_x1667868650.024518,2022-11-07 16:50:50.024518,loc_3,loc_14,x
486,r_loc_8_loc_17_green1667868651.024518,2022-11-07 16:50:51.024518,loc_8,loc_17,green
487,r_loc_16_loc_5_xl1667868652.024518,2022-11-07 16:50:52.024518,loc_16,loc_5,xl
488,r_loc_17_loc_0_green1667868653.024518,2022-11-07 16:50:53.024518,loc_17,loc_0,green
489,r_loc_15_loc_16_x1667868654.024518,2022-11-07 16:50:54.024518,loc_15,loc_16,x
490,r_loc_15_loc_9_green1667868655.024518,2022-11-07 16:50:55.024518,loc_15,loc_9,green
491,r_loc_13_loc_6_x1667868656.024518,2022-11-07 16:50:56.024518,loc_13,loc_6,x
492,r_loc_12_loc_14_comfort1667868657.024518,2022-11-07 16:50:57.024518,loc_12,loc_14,comfort
493,r_loc_17_loc_11_x1667868658.024518,2022-11-07 16:50:58.024518,loc_17,loc_11,x
494,r_loc_7_loc_11_comfort1667868659.024518,2022-11-07 16:50:59.024518,loc_7,loc_11,comfort
495,r_loc_18_loc_13_x1667868660.024518,2022-11-07 16:51:00.024518,loc_18,loc_13,x
496,r_loc_16_loc_1_green1667868661.024518,2022-11-07 16:51:01.024518,loc_16,loc_1,green
497,r_loc_0_loc_8_xl1667868662.024518,2022-11-07 16:51:02.024518,loc_0,loc_8,xl
498,r_loc_16_loc_11_xl1667868663.024518,2022-11-07 16:51:03.024518,loc_16,loc_11,xl
499,r_loc_18_loc_2_x1667868664.024518,2022-11-07 16:51:04.024518,loc_18,loc_2,x
500,r_loc_9_loc_14_comfort1667868665.024518,2022-11-07 16:51:05.024518,loc_9,loc_14,comfort
501,r_loc_3_loc_4_xl1667868666.024518,2022-11-07 16:51:06.024518,loc_3,loc_4,xl
502,r_loc_19_loc_17_green1667868667.024518,2022-11-07 16:51:07.024518,loc_19,loc_17,green
503,r_loc_2_loc_15_x1667868668.024518,2022-11-07 16:51:08.024518,loc_2,loc_15,x
504,r_loc_10_loc_0_xl1667868669.024518,2022-11-07 16:51:09.024518,loc_10,loc_0,xl
505,r_loc_7_loc_0_xl1667868670.024518,2022-11-07 16:51:10.024518,loc_7,loc_0,xl
506,r_loc_4_loc_6_green1667868671.024518,2022-11-07 16:51:11.024518,loc_4,loc_6,green
507,r_loc_0_loc_14_green1667868672.024518,2022-11-07 16:51:12.024518,loc_0,loc_14,green
508,r_loc_5_loc_15_xl1667868673.024518,2022-11-07 16:51:13.024518,loc_5,loc_15,xl
509,r_loc_14_loc_8_xl1667868674.024518,2022-11-07 16:51:14.024518,loc_14,loc_8,xl
510,r_loc_6_loc_6_green1667868675.024518,2022-11-07 16:51:15.024518,loc_6,loc_6,green
511,r_loc_18_loc_9_green1667868676.024518,2022-11-07 16:51:16.024518,loc_18,loc_9,green
512,r_loc_11_loc_2_xl1667868677.024518,2022-11-07 16:51:17.024518,loc_11,loc_2,xl
513,r_loc_1_loc_2_green1667868678.024518,2022-11-07 16:51:18.024518,loc_1,loc_2,green
514,r_loc_18_loc_2_green1667868679.024518,2022-11-07 16:51:19.024518,loc_18,loc_2,green
515,r_loc_8_loc_11_x1667868680.024518,2022-11-07 16:51:20.024518,loc_8,loc_11,x
516,r_loc_12_loc_6_comfort1667868681.024518,2022-11-07 16:51:21.024518,loc_12,loc_6,comfort
517,r_loc_8_loc_11_comfort1667868682.024518,2022-11-07 16:51:22.024518,loc_8,loc_11,comfort
518,r_loc_8_loc_18_comfort1667868683.024518,2022-11-07 16:51:23.024518,loc_8,loc_18,comfort
519,r_loc_6_loc_18_comfort1667868684.024518,2022-11-07 16:51:24.024518,loc_6,loc_18,comfort
520,r_loc_11_loc_1_x1667868685.024518,2022-11-07 16:51:25.024518,loc_11,loc_1,x
521,r_loc_3_loc_13_x1667868686.024518,2022-11-07 16:51:26.024518,loc_3,loc_13,x
522,r_loc_19_loc_18_green1667868687.024518,2022-11-07 16:51:27.024518,loc_19,loc_18,green
523,r_loc_11_loc_16_green1667868688.024518,2022-11-07 16:51:28.024518,loc_11,loc_16,green
524,r_loc_10_loc_1_xl1667868689.024518,2022-11-07 16:51:29.024518,loc_10,loc_1,xl
525,r_loc_6_loc_9_comfort1667868690.024518,2022-11-07 16:51:30.024518,loc_6,loc_9,comfort
526,r_loc_5_loc_17_x1667868691.024518,2022-11-07 16:51:31.024518,loc_5,loc_17,x
527,r_loc_7_loc_9_comfort1667868692.024518,2022-11-07 16:51:32.024518,loc_7,loc_9,comfort
528,r_loc_8_loc_16_green1667868693.024518,2022-11-07 16:51:33.024518,loc_8,loc_16,green
