,id,starttime,endtime,location,car_type,car_id
220,c_loc_4_xl_1667868385.210341,2022-11-07 16:46:25.210341,2022-11-12 16:46:25.210341,loc_4,xl,c_898
221,c_loc_13_xl_1667868386.210341,2022-11-07 16:46:26.210341,2022-11-12 16:46:26.210341,loc_13,xl,c_622
222,c_loc_7_x_1667868387.210341,2022-11-07 16:46:27.210341,2022-11-12 16:46:27.210341,loc_7,x,c_519
223,c_loc_2_green_1667868388.210341,2022-11-07 16:46:28.210341,2022-11-12 16:46:28.210341,loc_2,green,c_35
224,c_loc_7_x_1667868389.210341,2022-11-07 16:46:29.210341,2022-11-12 16:46:29.210341,loc_7,x,c_922
225,c_loc_2_xl_1667868390.210341,2022-11-07 16:46:30.210341,2022-11-12 16:46:30.210341,loc_2,xl,c_403
226,c_loc_9_xl_1667868391.210341,2022-11-07 16:46:31.210341,2022-11-12 16:46:31.210341,loc_9,xl,c_192
227,c_loc_10_green_1667868392.210341,2022-11-07 16:46:32.210341,2022-11-12 16:46:32.210341,loc_10,green,c_509
228,c_loc_6_xl_1667868393.210341,2022-11-07 16:46:33.210341,2022-11-12 16:46:33.210341,loc_6,xl,c_171
229,c_loc_6_xl_1667868394.210341,2022-11-07 16:46:34.210341,2022-11-12 16:46:34.210341,loc_6,xl,c_328
230,c_loc_11_comfort_1667868395.210341,2022-11-07 16:46:35.210341,2022-11-12 16:46:35.210341,loc_11,comfort,c_127
231,c_loc_11_comfort_1667868396.210341,2022-11-07 16:46:36.210341,2022-11-12 16:46:36.210341,loc_11,comfort,c_662
232,c_loc_3_xl_1667868397.210341,2022-11-07 16:46:37.210341,2022-11-12 16:46:37.210341,loc_3,xl,c_860
233,c_loc_11_x_1667868398.210341,2022-11-07 16:46:38.210341,2022-11-12 16:46:38.210341,loc_11,x,c_663
234,c_loc_2_green_1667868399.210341,2022-11-07 16:46:39.210341,2022-11-12 16:46:39.210341,loc_2,green,c_173
235,c_loc_14_x_1667868400.210341,2022-11-07 16:46:40.210341,2022-11-12 16:46:40.210341,loc_14,x,c_895
236,c_loc_4_comfort_1667868401.210341,2022-11-07 16:46:41.210341,2022-11-12 16:46:41.210341,loc_4,comfort,c_881
237,c_loc_13_comfort_1667868402.210341,2022-11-07 16:46:42.210341,2022-11-12 16:46:42.210341,loc_13,comfort,c_13
238,c_loc_5_x_1667868403.210341,2022-11-07 16:46:43.210341,2022-11-12 16:46:43.210341,loc_5,x,c_245
239,c_loc_13_green_1667868404.210341,2022-11-07 16:46:44.210341,2022-11-12 16:46:44.210341,loc_13,green,c_646
240,c_loc_2_x_1667868405.210341,2022-11-07 16:46:45.210341,2022-11-12 16:46:45.210341,loc_2,x,c_102
241,c_loc_7_green_1667868406.210341,2022-11-07 16:46:46.210341,2022-11-12 16:46:46.210341,loc_7,green,c_977
242,c_loc_8_x_1667868407.210341,2022-11-07 16:46:47.210341,2022-11-12 16:46:47.210341,loc_8,x,c_382
243,c_loc_14_xl_1667868408.210341,2022-11-07 16:46:48.210341,2022-11-12 16:46:48.210341,loc_14,xl,c_337
244,c_loc_19_green_1667868409.210341,2022-11-07 16:46:49.210341,2022-11-12 16:46:49.210341,loc_19,green,c_839
245,c_loc_3_x_1667868410.210341,2022-11-07 16:46:50.210341,2022-11-12 16:46:50.210341,loc_3,x,c_811
246,c_loc_19_x_1667868411.210341,2022-11-07 16:46:51.210341,2022-11-12 16:46:51.210341,loc_19,x,c_253
247,c_loc_18_xl_1667868412.210341,2022-11-07 16:46:52.210341,2022-11-12 16:46:52.210341,loc_18,xl,c_519
248,c_loc_2_xl_1667868413.210341,2022-11-07 16:46:53.210341,2022-11-12 16:46:53.210341,loc_2,xl,c_617
249,c_loc_14_xl_1667868414.210341,2022-11-07 16:46:54.210341,2022-11-12 16:46:54.210341,loc_14,xl,c_270
250,c_loc_2_xl_1667868415.210341,2022-11-07 16:46:55.210341,2022-11-12 16:46:55.210341,loc_2,xl,c_237
251,c_loc_11_comfort_1667868416.210341,2022-11-07 16:46:56.210341,2022-11-12 16:46:56.210341,loc_11,comfort,c_121
252,c_loc_14_x_1667868417.210341,2022-11-07 16:46:57.210341,2022-11-12 16:46:57.210341,loc_14,x,c_283
253,c_loc_9_comfort_1667868418.210341,2022-11-07 16:46:58.210341,2022-11-12 16:46:58.210341,loc_9,comfort,c_383
254,c_loc_4_comfort_1667868419.210341,2022-11-07 16:46:59.210341,2022-11-12 16:46:59.210341,loc_4,comfort,c_189
255,c_loc_3_xl_1667868420.210341,2022-11-07 16:47:00.210341,2022-11-12 16:47:00.210341,loc_3,xl,c_199
256,c_loc_4_comfort_1667868421.210341,2022-11-07 16:47:01.210341,2022-11-12 16:47:01.210341,loc_4,comfort,c_341
257,c_loc_3_x_1667868422.210341,2022-11-07 16:47:02.210341,2022-11-12 16:47:02.210341,loc_3,x,c_122
258,c_loc_17_green_1667868423.210341,2022-11-07 16:47:03.210341,2022-11-12 16:47:03.210341,loc_17,green,c_437
259,c_loc_18_x_1667868424.210341,2022-11-07 16:47:04.210341,2022-11-12 16:47:04.210341,loc_18,x,c_297
260,c_loc_13_green_1667868425.210341,2022-11-07 16:47:05.210341,2022-11-12 16:47:05.210341,loc_13,green,c_207
261,c_loc_4_x_1667868426.210341,2022-11-07 16:47:06.210341,2022-11-12 16:47:06.210341,loc_4,x,c_128
262,c_loc_13_x_1667868427.210341,2022-11-07 16:47:07.210341,2022-11-12 16:47:07.210341,loc_13,x,c_683
263,c_loc_16_xl_1667868428.210341,2022-11-07 16:47:08.210341,2022-11-12 16:47:08.210341,loc_16,xl,c_155
264,c_loc_14_comfort_1667868429.210341,2022-11-07 16:47:09.210341,2022-11-12 16:47:09.210341,loc_14,comfort,c_958
265,c_loc_15_x_1667868430.210341,2022-11-07 16:47:10.210341,2022-11-12 16:47:10.210341,loc_15,x,c_884
266,c_loc_6_x_1667868431.210341,2022-11-07 16:47:11.210341,2022-11-12 16:47:11.210341,loc_6,x,c_281
267,c_loc_18_comfort_1667868432.210341,2022-11-07 16:47:12.210341,2022-11-12 16:47:12.210341,loc_18,comfort,c_860
268,c_loc_18_x_1667868433.210341,2022-11-07 16:47:13.210341,2022-11-12 16:47:13.210341,loc_18,x,c_610
269,c_loc_9_xl_1667868434.210341,2022-11-07 16:47:14.210341,2022-11-12 16:47:14.210341,loc_9,xl,c_777
270,c_loc_12_x_1667868435.210341,2022-11-07 16:47:15.210341,2022-11-12 16:47:15.210341,loc_12,x,c_72
271,c_loc_7_x_1667868436.210341,2022-11-07 16:47:16.210341,2022-11-12 16:47:16.210341,loc_7,x,c_884
272,c_loc_8_green_1667868437.210341,2022-11-07 16:47:17.210341,2022-11-12 16:47:17.210341,loc_8,green,c_1
273,c_loc_2_xl_1667868438.210341,2022-11-07 16:47:18.210341,2022-11-12 16:47:18.210341,loc_2,xl,c_907
274,c_loc_0_green_1667868439.210341,2022-11-07 16:47:19.210341,2022-11-12 16:47:19.210341,loc_0,green,c_994
275,c_loc_3_x_1667868440.210341,2022-11-07 16:47:20.210341,2022-11-12 16:47:20.210341,loc_3,x,c_345
276,c_loc_5_x_1667868441.210341,2022-11-07 16:47:21.210341,2022-11-12 16:47:21.210341,loc_5,x,c_306
277,c_loc_12_x_1667868442.210341,2022-11-07 16:47:22.210341,2022-11-12 16:47:22.210341,loc_12,x,c_416
278,c_loc_15_comfort_1667868443.210341,2022-11-07 16:47:23.210341,2022-11-12 16:47:23.210341,loc_15,comfort,c_785
279,c_loc_8_x_1667868444.210341,2022-11-07 16:47:24.210341,2022-11-12 16:47:24.210341,loc_8,x,c_377
280,c_loc_14_green_1667868445.210341,2022-11-07 16:47:25.210341,2022-11-12 16:47:25.210341,loc_14,green,c_688
281,c_loc_13_green_1667868446.210341,2022-11-07 16:47:26.210341,2022-11-12 16:47:26.210341,loc_13,green,c_534
282,c_loc_16_xl_1667868447.210341,2022-11-07 16:47:27.210341,2022-11-12 16:47:27.210341,loc_16,xl,c_501
283,c_loc_3_xl_1667868448.210341,2022-11-07 16:47:28.210341,2022-11-12 16:47:28.210341,loc_3,xl,c_359
284,c_loc_5_x_1667868449.210341,2022-11-07 16:47:29.210341,2022-11-12 16:47:29.210341,loc_5,x,c_754
285,c_loc_4_comfort_1667868450.210341,2022-11-07 16:47:30.210341,2022-11-12 16:47:30.210341,loc_4,comfort,c_259
286,c_loc_19_x_1667868451.210341,2022-11-07 16:47:31.210341,2022-11-12 16:47:31.210341,loc_19,x,c_953
287,c_loc_5_x_1667868452.210341,2022-11-07 16:47:32.210341,2022-11-12 16:47:32.210341,loc_5,x,c_274
288,c_loc_2_green_1667868453.210341,2022-11-07 16:47:33.210341,2022-11-12 16:47:33.210341,loc_2,green,c_343
289,c_loc_14_comfort_1667868454.210341,2022-11-07 16:47:34.210341,2022-11-12 16:47:34.210341,loc_14,comfort,c_151
290,c_loc_2_x_1667868455.210341,2022-11-07 16:47:35.210341,2022-11-12 16:47:35.210341,loc_2,x,c_15
291,c_loc_11_x_1667868456.210341,2022-11-07 16:47:36.210341,2022-11-12 16:47:36.210341,loc_11,x,c_577
292,c_loc_3_green_1667868457.210341,2022-11-07 16:47:37.210341,2022-11-12 16:47:37.210341,loc_3,green,c_723
293,c_loc_18_comfort_1667868458.210341,2022-11-07 16:47:38.210341,2022-11-12 16:47:38.210341,loc_18,comfort,c_266
294,c_loc_8_xl_1667868459.210341,2022-11-07 16:47:39.210341,2022-11-12 16:47:39.210341,loc_8,xl,c_161
295,c_loc_10_comfort_1667868460.210341,2022-11-07 16:47:40.210341,2022-11-12 16:47:40.210341,loc_10,comfort,c_640
296,c_loc_12_x_1667868461.210341,2022-11-07 16:47:41.210341,2022-11-12 16:47:41.210341,loc_12,x,c_118
297,c_loc_9_x_1667868462.210341,2022-11-07 16:47:42.210341,2022-11-12 16:47:42.210341,loc_9,x,c_535
298,c_loc_9_comfort_1667868463.210341,2022-11-07 16:47:43.210341,2022-11-12 16:47:43.210341,loc_9,comfort,c_454
299,c_loc_15_xl_1667868464.210341,2022-11-07 16:47:44.210341,2022-11-12 16:47:44.210341,loc_15,xl,c_669
300,c_loc_1_green_1667868465.210341,2022-11-07 16:47:45.210341,2022-11-12 16:47:45.210341,loc_1,green,c_482
301,c_loc_12_comfort_1667868466.210341,2022-11-07 16:47:46.210341,2022-11-12 16:47:46.210341,loc_12,comfort,c_195
302,c_loc_6_green_1667868467.210341,2022-11-07 16:47:47.210341,2022-11-12 16:47:47.210341,loc_6,green,c_4
303,c_loc_11_xl_1667868468.210341,2022-11-07 16:47:48.210341,2022-11-12 16:47:48.210341,loc_11,xl,c_793
304,c_loc_10_x_1667868469.210341,2022-11-07 16:47:49.210341,2022-11-12 16:47:49.210341,loc_10,x,c_116
305,c_loc_11_comfort_1667868470.210341,2022-11-07 16:47:50.210341,2022-11-12 16:47:50.210341,loc_11,comfort,c_673
306,c_loc_16_x_1667868471.210341,2022-11-07 16:47:51.210341,2022-11-12 16:47:51.210341,loc_16,x,c_730
307,c_loc_10_green_1667868472.210341,2022-11-07 16:47:52.210341,2022-11-12 16:47:52.210341,loc_10,green,c_196
308,c_loc_18_comfort_1667868473.210341,2022-11-07 16:47:53.210341,2022-11-12 16:47:53.210341,loc_18,comfort,c_157
309,c_loc_14_comfort_1667868474.210341,2022-11-07 16:47:54.210341,2022-11-12 16:47:54.210341,loc_14,comfort,c_659
310,c_loc_18_green_1667868475.210341,2022-11-07 16:47:55.210341,2022-11-12 16:47:55.210341,loc_18,green,c_381
311,c_loc_12_x_1667868476.210341,2022-11-07 16:47:56.210341,2022-11-12 16:47:56.210341,loc_12,x,c_993
312,c_loc_13_green_1667868477.210341,2022-11-07 16:47:57.210341,2022-11-12 16:47:57.210341,loc_13,green,c_106
313,c_loc_13_comfort_1667868478.210341,2022-11-07 16:47:58.210341,2022-11-12 16:47:58.210341,loc_13,comfort,c_35
314,c_loc_11_xl_1667868479.210341,2022-11-07 16:47:59.210341,2022-11-12 16:47:59.210341,loc_11,xl,c_306
315,c_loc_6_green_1667868480.210341,2022-11-07 16:48:00.210341,2022-11-12 16:48:00.210341,loc_6,green,c_764
316,c_loc_4_xl_1667868481.210341,2022-11-07 16:48:01.210341,2022-11-12 16:48:01.210341,loc_4,xl,c_925
317,c_loc_9_xl_1667868482.210341,2022-11-07 16:48:02.210341,2022-11-12 16:48:02.210341,loc_9,xl,c_899
318,c_loc_19_green_1667868483.210341,2022-11-07 16:48:03.210341,2022-11-12 16:48:03.210341,loc_19,green,c_57
319,c_loc_8_xl_1667868484.210341,2022-11-07 16:48:04.210341,2022-11-12 16:48:04.210341,loc_8,xl,c_638
320,c_loc_4_x_1667868485.210341,2022-11-07 16:48:05.210341,2022-11-12 16:48:05.210341,loc_4,x,c_33
321,c_loc_17_x_1667868486.210341,2022-11-07 16:48:06.210341,2022-11-12 16:48:06.210341,loc_17,x,c_384
322,c_loc_9_green_1667868487.210341,2022-11-07 16:48:07.210341,2022-11-12 16:48:07.210341,loc_9,green,c_765
323,c_loc_7_green_1667868488.210341,2022-11-07 16:48:08.210341,2022-11-12 16:48:08.210341,loc_7,green,c_248
324,c_loc_17_x_1667868489.210341,2022-11-07 16:48:09.210341,2022-11-12 16:48:09.210341,loc_17,x,c_636
325,c_loc_10_comfort_1667868490.210341,2022-11-07 16:48:10.210341,2022-11-12 16:48:10.210341,loc_10,comfort,c_388
326,c_loc_6_comfort_1667868491.210341,2022-11-07 16:48:11.210341,2022-11-12 16:48:11.210341,loc_6,comfort,c_767
327,c_loc_19_xl_1667868492.210341,2022-11-07 16:48:12.210341,2022-11-12 16:48:12.210341,loc_19,xl,c_246
328,c_loc_5_comfort_1667868493.210341,2022-11-07 16:48:13.210341,2022-11-12 16:48:13.210341,loc_5,comfort,c_600
329,c_loc_10_xl_1667868494.210341,2022-11-07 16:48:14.210341,2022-11-12 16:48:14.210341,loc_10,xl,c_46
330,c_loc_17_comfort_1667868495.210341,2022-11-07 16:48:15.210341,2022-11-12 16:48:15.210341,loc_17,comfort,c_210
331,c_loc_9_x_1667868496.210341,2022-11-07 16:48:16.210341,2022-11-12 16:48:16.210341,loc_9,x,c_951
332,c_loc_12_x_1667868497.210341,2022-11-07 16:48:17.210341,2022-11-12 16:48:17.210341,loc_12,x,c_797
333,c_loc_3_comfort_1667868498.210341,2022-11-07 16:48:18.210341,2022-11-12 16:48:18.210341,loc_3,comfort,c_376
334,c_loc_0_green_1667868499.210341,2022-11-07 16:48:19.210341,2022-11-12 16:48:19.210341,loc_0,green,c_167
335,c_loc_4_green_1667868500.210341,2022-11-07 16:48:20.210341,2022-11-12 16:48:20.210341,loc_4,green,c_597
336,c_loc_18_comfort_1667868501.210341,2022-11-07 16:48:21.210341,2022-11-12 16:48:21.210341,loc_18,comfort,c_656
337,c_loc_18_comfort_1667868502.210341,2022-11-07 16:48:22.210341,2022-11-12 16:48:22.210341,loc_18,comfort,c_909
338,c_loc_17_green_1667868503.210341,2022-11-07 16:48:23.210341,2022-11-12 16:48:23.210341,loc_17,green,c_16
339,c_loc_1_comfort_1667868504.210341,2022-11-07 16:48:24.210341,2022-11-12 16:48:24.210341,loc_1,comfort,c_337
340,c_loc_7_x_1667868505.210341,2022-11-07 16:48:25.210341,2022-11-12 16:48:25.210341,loc_7,x,c_920
341,c_loc_8_green_1667868506.210341,2022-11-07 16:48:26.210341,2022-11-12 16:48:26.210341,loc_8,green,c_232
342,c_loc_12_comfort_1667868507.210341,2022-11-07 16:48:27.210341,2022-11-12 16:48:27.210341,loc_12,comfort,c_364
343,c_loc_4_green_1667868508.210341,2022-11-07 16:48:28.210341,2022-11-12 16:48:28.210341,loc_4,green,c_912
344,c_loc_1_x_1667868509.210341,2022-11-07 16:48:29.210341,2022-11-12 16:48:29.210341,loc_1,x,c_355
345,c_loc_19_x_1667868510.210341,2022-11-07 16:48:30.210341,2022-11-12 16:48:30.210341,loc_19,x,c_167
346,c_loc_19_green_1667868511.210341,2022-11-07 16:48:31.210341,2022-11-12 16:48:31.210341,loc_19,green,c_4
347,c_loc_8_comfort_1667868512.210341,2022-11-07 16:48:32.210341,2022-11-12 16:48:32.210341,loc_8,comfort,c_377
348,c_loc_19_xl_1667868513.210341,2022-11-07 16:48:33.210341,2022-11-12 16:48:33.210341,loc_19,xl,c_364
349,c_loc_19_xl_1667868514.210341,2022-11-07 16:48:34.210341,2022-11-12 16:48:34.210341,loc_19,xl,c_126
350,c_loc_11_xl_1667868515.210341,2022-11-07 16:48:35.210341,2022-11-12 16:48:35.210341,loc_11,xl,c_849
351,c_loc_13_green_1667868516.210341,2022-11-07 16:48:36.210341,2022-11-12 16:48:36.210341,loc_13,green,c_165
352,c_loc_4_xl_1667868517.210341,2022-11-07 16:48:37.210341,2022-11-12 16:48:37.210341,loc_4,xl,c_419
353,c_loc_4_x_1667868518.210341,2022-11-07 16:48:38.210341,2022-11-12 16:48:38.210341,loc_4,x,c_94
354,c_loc_4_comfort_1667868519.210341,2022-11-07 16:48:39.210341,2022-11-12 16:48:39.210341,loc_4,comfort,c_263
355,c_loc_11_green_1667868520.210341,2022-11-07 16:48:40.210341,2022-11-12 16:48:40.210341,loc_11,green,c_500
356,c_loc_9_comfort_1667868521.210341,2022-11-07 16:48:41.210341,2022-11-12 16:48:41.210341,loc_9,comfort,c_301
357,c_loc_9_x_1667868522.210341,2022-11-07 16:48:42.210341,2022-11-12 16:48:42.210341,loc_9,x,c_224
358,c_loc_9_green_1667868523.210341,2022-11-07 16:48:43.210341,2022-11-12 16:48:43.210341,loc_9,green,c_661
359,c_loc_4_xl_1667868524.210341,2022-11-07 16:48:44.210341,2022-11-12 16:48:44.210341,loc_4,xl,c_589
360,c_loc_4_x_1667868525.210341,2022-11-07 16:48:45.210341,2022-11-12 16:48:45.210341,loc_4,x,c_683
361,c_loc_7_green_1667868526.210341,2022-11-07 16:48:46.210341,2022-11-12 16:48:46.210341,loc_7,green,c_943
362,c_loc_4_comfort_1667868527.210341,2022-11-07 16:48:47.210341,2022-11-12 16:48:47.210341,loc_4,comfort,c_800
363,c_loc_8_comfort_1667868528.210341,2022-11-07 16:48:48.210341,2022-11-12 16:48:48.210341,loc_8,comfort,c_214
364,c_loc_5_comfort_1667868529.210341,2022-11-07 16:48:49.210341,2022-11-12 16:48:49.210341,loc_5,comfort,c_987
365,c_loc_1_x_1667868530.210341,2022-11-07 16:48:50.210341,2022-11-12 16:48:50.210341,loc_1,x,c_280
366,c_loc_13_comfort_1667868531.210341,2022-11-07 16:48:51.210341,2022-11-12 16:48:51.210341,loc_13,comfort,c_591
367,c_loc_13_x_1667868532.210341,2022-11-07 16:48:52.210341,2022-11-12 16:48:52.210341,loc_13,x,c_589
368,c_loc_8_comfort_1667868533.210341,2022-11-07 16:48:53.210341,2022-11-12 16:48:53.210341,loc_8,comfort,c_122
369,c_loc_3_comfort_1667868534.210341,2022-11-07 16:48:54.210341,2022-11-12 16:48:54.210341,loc_3,comfort,c_479
370,c_loc_3_xl_1667868535.210341,2022-11-07 16:48:55.210341,2022-11-12 16:48:55.210341,loc_3,xl,c_102
371,c_loc_16_green_1667868536.210341,2022-11-07 16:48:56.210341,2022-11-12 16:48:56.210341,loc_16,green,c_334
372,c_loc_1_x_1667868537.210341,2022-11-07 16:48:57.210341,2022-11-12 16:48:57.210341,loc_1,x,c_233
373,c_loc_19_x_1667868538.210341,2022-11-07 16:48:58.210341,2022-11-12 16:48:58.210341,loc_19,x,c_330
374,c_loc_7_x_1667868539.210341,2022-11-07 16:48:59.210341,2022-11-12 16:48:59.210341,loc_7,x,c_967
375,c_loc_0_x_1667868540.210341,2022-11-07 16:49:00.210341,2022-11-12 16:49:00.210341,loc_0,x,c_78
376,c_loc_16_green_1667868541.210341,2022-11-07 16:49:01.210341,2022-11-12 16:49:01.210341,loc_16,green,c_871
377,c_loc_4_xl_1667868542.210341,2022-11-07 16:49:02.210341,2022-11-12 16:49:02.210341,loc_4,xl,c_548
378,c_loc_7_x_1667868543.210341,2022-11-07 16:49:03.210341,2022-11-12 16:49:03.210341,loc_7,x,c_237
379,c_loc_17_xl_1667868544.210341,2022-11-07 16:49:04.210341,2022-11-12 16:49:04.210341,loc_17,xl,c_4
380,c_loc_7_x_1667868545.210341,2022-11-07 16:49:05.210341,2022-11-12 16:49:05.210341,loc_7,x,c_803
381,c_loc_8_comfort_1667868546.210341,2022-11-07 16:49:06.210341,2022-11-12 16:49:06.210341,loc_8,comfort,c_313
382,c_loc_9_xl_1667868547.210341,2022-11-07 16:49:07.210341,2022-11-12 16:49:07.210341,loc_9,xl,c_531
383,c_loc_13_comfort_1667868548.210341,2022-11-07 16:49:08.210341,2022-11-12 16:49:08.210341,loc_13,comfort,c_108
384,c_loc_1_x_1667868549.210341,2022-11-07 16:49:09.210341,2022-11-12 16:49:09.210341,loc_1,x,c_57
385,c_loc_3_comfort_1667868550.210341,2022-11-07 16:49:10.210341,2022-11-12 16:49:10.210341,loc_3,comfort,c_165
386,c_loc_18_x_1667868551.210341,2022-11-07 16:49:11.210341,2022-11-12 16:49:11.210341,loc_18,x,c_778
387,c_loc_3_xl_1667868552.210341,2022-11-07 16:49:12.210341,2022-11-12 16:49:12.210341,loc_3,xl,c_160
388,c_loc_18_green_1667868553.210341,2022-11-07 16:49:13.210341,2022-11-12 16:49:13.210341,loc_18,green,c_157
389,c_loc_5_green_1667868554.210341,2022-11-07 16:49:14.210341,2022-11-12 16:49:14.210341,loc_5,green,c_55
390,c_loc_13_green_1667868555.210341,2022-11-07 16:49:15.210341,2022-11-12 16:49:15.210341,loc_13,green,c_338
391,c_loc_5_green_1667868556.210341,2022-11-07 16:49:16.210341,2022-11-12 16:49:16.210341,loc_5,green,c_939
392,c_loc_4_green_1667868557.210341,2022-11-07 16:49:17.210341,2022-11-12 16:49:17.210341,loc_4,green,c_890
393,c_loc_13_xl_1667868558.210341,2022-11-07 16:49:18.210341,2022-11-12 16:49:18.210341,loc_13,xl,c_349
394,c_loc_12_comfort_1667868559.210341,2022-11-07 16:49:19.210341,2022-11-12 16:49:19.210341,loc_12,comfort,c_82
395,c_loc_6_green_1667868560.210341,2022-11-07 16:49:20.210341,2022-11-12 16:49:20.210341,loc_6,green,c_734
396,c_loc_3_comfort_1667868561.210341,2022-11-07 16:49:21.210341,2022-11-12 16:49:21.210341,loc_3,comfort,c_293
397,c_loc_17_x_1667868562.210341,2022-11-07 16:49:22.210341,2022-11-12 16:49:22.210341,loc_17,x,c_325
398,c_loc_7_xl_1667868563.210341,2022-11-07 16:49:23.210341,2022-11-12 16:49:23.210341,loc_7,xl,c_569
399,c_loc_12_xl_1667868564.210341,2022-11-07 16:49:24.210341,2022-11-12 16:49:24.210341,loc_12,xl,c_713
400,c_loc_4_comfort_1667868565.210341,2022-11-07 16:49:25.210341,2022-11-12 16:49:25.210341,loc_4,comfort,c_880
401,c_loc_4_green_1667868566.210341,2022-11-07 16:49:26.210341,2022-11-12 16:49:26.210341,loc_4,green,c_699
402,c_loc_14_xl_1667868567.210341,2022-11-07 16:49:27.210341,2022-11-12 16:49:27.210341,loc_14,xl,c_973
403,c_loc_18_x_1667868568.210341,2022-11-07 16:49:28.210341,2022-11-12 16:49:28.210341,loc_18,x,c_65
404,c_loc_1_comfort_1667868569.210341,2022-11-07 16:49:29.210341,2022-11-12 16:49:29.210341,loc_1,comfort,c_4
405,c_loc_6_comfort_1667868570.210341,2022-11-07 16:49:30.210341,2022-11-12 16:49:30.210341,loc_6,comfort,c_929
406,c_loc_4_x_1667868571.210341,2022-11-07 16:49:31.210341,2022-11-12 16:49:31.210341,loc_4,x,c_762
407,c_loc_9_xl_1667868572.210341,2022-11-07 16:49:32.210341,2022-11-12 16:49:32.210341,loc_9,xl,c_743
408,c_loc_5_x_1667868573.210341,2022-11-07 16:49:33.210341,2022-11-12 16:49:33.210341,loc_5,x,c_753
409,c_loc_6_comfort_1667868574.210341,2022-11-07 16:49:34.210341,2022-11-12 16:49:34.210341,loc_6,comfort,c_206
410,c_loc_4_comfort_1667868575.210341,2022-11-07 16:49:35.210341,2022-11-12 16:49:35.210341,loc_4,comfort,c_90
411,c_loc_5_xl_1667868576.210341,2022-11-07 16:49:36.210341,2022-11-12 16:49:36.210341,loc_5,xl,c_678
412,c_loc_15_green_1667868577.210341,2022-11-07 16:49:37.210341,2022-11-12 16:49:37.210341,loc_15,green,c_99
413,c_loc_11_comfort_1667868578.210341,2022-11-07 16:49:38.210341,2022-11-12 16:49:38.210341,loc_11,comfort,c_763
414,c_loc_0_xl_1667868579.210341,2022-11-07 16:49:39.210341,2022-11-12 16:49:39.210341,loc_0,xl,c_452
415,c_loc_2_comfort_1667868580.210341,2022-11-07 16:49:40.210341,2022-11-12 16:49:40.210341,loc_2,comfort,c_766
416,c_loc_12_comfort_1667868581.210341,2022-11-07 16:49:41.210341,2022-11-12 16:49:41.210341,loc_12,comfort,c_473
417,c_loc_13_x_1667868582.210341,2022-11-07 16:49:42.210341,2022-11-12 16:49:42.210341,loc_13,x,c_561
418,c_loc_5_x_1667868583.210341,2022-11-07 16:49:43.210341,2022-11-12 16:49:43.210341,loc_5,x,c_989
419,c_loc_4_x_1667868584.210341,2022-11-07 16:49:44.210341,2022-11-12 16:49:44.210341,loc_4,x,c_220
420,c_loc_10_green_1667868585.210341,2022-11-07 16:49:45.210341,2022-11-12 16:49:45.210341,loc_10,green,c_165
421,c_loc_4_green_1667868586.210341,2022-11-07 16:49:46.210341,2022-11-12 16:49:46.210341,loc_4,green,c_684
422,c_loc_16_green_1667868587.210341,2022-11-07 16:49:47.210341,2022-11-12 16:49:47.210341,loc_16,green,c_799
423,c_loc_1_x_1667868588.210341,2022-11-07 16:49:48.210341,2022-11-12 16:49:48.210341,loc_1,x,c_174
424,c_loc_9_xl_1667868589.210341,2022-11-07 16:49:49.210341,2022-11-12 16:49:49.210341,loc_9,xl,c_506
425,c_loc_13_xl_1667868590.210341,2022-11-07 16:49:50.210341,2022-11-12 16:49:50.210341,loc_13,xl,c_100
